Output Length, Input Length, NEON Cycles, C Cycles
2604, 924, 2038.999000, 2091.351000
2604, 966, 2042.801000, 2113.680000
2604, 1008, 2131.716000, 2187.824000
2646, 42, 1555.737000, 1589.439000
2646, 84, 1556.226000, 1590.809000
2646, 126, 1555.862000, 1590.449000
2646, 168, 1653.302000, 1688.636000
2646, 210, 1651.977000, 1690.454000
2646, 252, 1652.349000, 1690.287000
2646, 294, 1653.442000, 1690.603000
2646, 336, 1748.078000, 1802.474000
2646, 378, 1763.349000, 1794.375000
2646, 420, 1748.655000, 1795.247000
2646, 462, 1749.881000, 1795.210000
2646, 504, 1908.825000, 1937.805000
2646, 546, 1860.176000, 1908.088000
2646, 588, 1860.895000, 1903.268000
2646, 630, 1846.235000, 1892.165000
2646, 672, 1941.560000, 2016.071000
2646, 714, 1942.823000, 2018.447000
2646, 756, 1942.410000, 1991.772000
2646, 798, 1943.406000, 1991.291000
2646, 840, 2037.107000, 2118.124000
2646, 882, 2039.149000, 2093.153000
2646, 924, 2038.207000, 2091.378000
2646, 966, 2038.243000, 2091.931000
2646, 1008, 2132.923000, 2189.863000
2688, 42, 1554.830000, 1611.689000
2688, 84, 1557.011000, 1587.943000
2688, 126, 1555.230000, 1589.430000
2688, 168, 1651.062000, 1691.384000
2688, 210, 1652.984000, 1689.354000
2688, 252, 1651.800000, 1688.526000
2688, 294, 1652.018000, 1691.144000
2688, 336, 1747.175000, 1796.032000
2688, 378, 1778.393000, 1809.418000
2688, 420, 1748.452000, 1791.552000
2688, 462, 1749.114000, 1792.165000
2688, 504, 1842.027000, 1888.833000
2688, 546, 1845.381000, 1892.464000
2688, 588, 1845.203000, 1891.082000
2688, 630, 1844.803000, 1891.069000
2688, 672, 1939.496000, 1987.821000
2688, 714, 1940.773000, 2014.153000
2688, 756, 1982.170000, 2000.563000
2688, 798, 1945.145000, 1989.704000
2688, 840, 2035.132000, 2098.723000
2688, 882, 2066.064000, 2097.988000
2688, 924, 2039.038000, 2089.736000
2688, 966, 2038.046000, 2092.763000
2688, 1008, 2131.287000, 2187.992000
2730, 42, 1651.743000, 1689.144000
2730, 84, 1673.912000, 1687.049000
2730, 126, 1655.024000, 1687.792000
2730, 168, 1748.321000, 1788.687000
2730, 210, 1748.114000, 1788.627000
2730, 252, 1750.503000, 1788.593000
2730, 294, 1749.023000, 1787.897000
2730, 336, 1842.977000, 1889.228000
2730, 378, 1845.163000, 1890.639000
2730, 420, 1846.272000, 1889.360000
2730, 462, 1869.101000, 1892.031000
2730, 504, 1940.063000, 1990.236000
2730, 546, 1942.518000, 1991.056000
2730, 588, 1941.745000, 1989.808000
2730, 630, 1942.871000, 1990.180000
2730, 672, 2036.769000, 2088.713000
2730, 714, 2037.848000, 2090.064000
2730, 756, 2038.384000, 2087.450000
2730, 798, 2060.486000, 2091.078000
2730, 840, 2133.247000, 2188.323000
2730, 882, 2133.798000, 2189.755000
2730, 924, 2138.815000, 2187.915000
2730, 966, 2134.204000, 2194.373000
2730, 1008, 2230.907000, 2285.680000
2772, 42, 1652.434000, 1686.877000
2772, 84, 1652.753000, 1686.859000
2772, 126, 1679.673000, 1692.321000
2772, 168, 1747.118000, 1786.587000
2772, 210, 1747.570000, 1787.470000
2772, 252, 1748.420000, 1786.807000
2772, 294, 1750.117000, 1788.791000
2772, 336, 1844.089000, 1888.978000
2772, 378, 1845.109000, 1889.645000
2772, 420, 1846.841000, 1893.444000
2772, 462, 1845.066000, 1889.267000
2772, 504, 1962.407000, 1989.202000
2772, 546, 1943.408000, 2003.612000
2772, 588, 1942.368000, 1989.017000
2772, 630, 1940.891000, 1988.341000
2772, 672, 2038.489000, 2087.609000
2772, 714, 2045.893000, 2093.348000
2772, 756, 2040.950000, 2091.757000
2772, 798, 2048.883000, 2117.300000
2772, 840, 2143.301000, 2193.184000
2772, 882, 2135.938000, 2189.546000
2772, 924, 2143.661000, 2191.640000
2772, 966, 2134.305000, 2189.364000
2772, 1008, 2228.918000, 2287.704000
2814, 42, 1652.161000, 1688.040000
2814, 84, 1655.330000, 1689.559000
2814, 126, 1654.964000, 1710.455000
2814, 168, 1750.286000, 1786.795000
2814, 210, 1747.646000, 1789.054000
2814, 252, 1750.009000, 1787.722000
2814, 294, 1749.826000, 1790.076000
2814, 336, 1845.669000, 1889.161000
2814, 378, 1845.760000, 1890.802000
2814, 420, 1844.812000, 1896.652000
2814, 462, 1871.754000, 1893.828000
2814, 504, 1947.520000, 1990.526000
2814, 546, 1968.519000, 1991.167000
2814, 588, 1948.839000, 1992.176000
2814, 630, 1943.405000, 2006.179000
2814, 672, 2059.921000, 2094.810000
2814, 714, 2043.312000, 2101.778000
2814, 756, 2064.700000, 2130.262000
2814, 798, 2075.488000, 2105.460000
2814, 840, 2142.893000, 2189.715000
2814, 882, 2135.963000, 2212.539000
2814, 924, 2138.631000, 2187.882000
2814, 966, 2135.526000, 2189.055000
2814, 1008, 2231.939000, 2287.967000
2856, 42, 1660.585000, 1704.708000
2856, 84, 1658.622000, 1705.397000
2856, 126, 1654.903000, 1687.994000
2856, 168, 1748.954000, 1785.211000
2856, 210, 1748.602000, 1786.316000
2856, 252, 1749.375000, 1787.697000
2856, 294, 1749.826000, 1786.654000
2856, 336, 1842.716000, 1888.800000
2856, 378, 1843.485000, 1891.236000
2856, 420, 1845.878000, 1895.614000
2856, 462, 1870.012000, 1895.576000
2856, 504, 1947.225000, 1991.015000
2856, 546, 1940.760000, 1988.012000
2856, 588, 1940.596000, 1988.866000
2856, 630, 1942.563000, 1988.549000
2856, 672, 2038.531000, 2086.635000
2856, 714, 2038.173000, 2089.307000
2856, 756, 2037.578000, 2086.714000
2856, 798, 2063.527000, 2093.309000
2856, 840, 2133.003000, 2189.399000
2856, 882, 2137.143000, 2186.323000
2856, 924, 2132.486000, 2186.650000
2856, 966, 2135.861000, 2188.309000
2856, 1008, 2230.025000, 2285.700000
2898, 42, 1751.004000, 1799.840000
2898, 84, 1777.280000, 1792.545000
2898, 126, 1749.386000, 1794.622000
2898, 168, 1859.316000, 1901.264000
2898, 210, 1844.993000, 1893.474000
2898, 252, 1846.544000, 1886.768000
2898, 294, 1861.351000, 1908.842000
2898, 336, 1940.708000, 1986.261000
2898, 378, 1949.929000, 1987.817000
2898, 420, 1942.689000, 1988.650000
2898, 462, 1941.262000, 1987.067000
2898, 504, 2062.069000, 2093.533000
2898, 546, 2044.755000, 2088.614000
2898, 588, 2038.091000, 2107.361000
2898, 630, 2052.759000, 2095.826000
2898, 672, 2135.766000, 2190.899000
2898, 714, 2159.400000, 2189.802000
2898, 756, 2137.551000, 2194.721000
2898, 798, 2137.829000, 2186.218000
2898, 840, 2230.065000, 2283.681000
2898, 882, 2230.813000, 2286.009000
2898, 924, 2230.421000, 2285.068000
2898, 966, 2234.173000, 2289.607000
2898, 1008, 2348.156000, 2388.054000
2940, 42, 1750.541000, 1785.605000
2940, 84, 1748.959000, 1785.699000
2940, 126, 1749.963000, 1787.950000
2940, 168, 1847.240000, 1891.533000
2940, 210, 1844.156000, 1886.955000
2940, 252, 1845.655000, 1885.983000
2940, 294, 1848.164000, 1886.908000
2940, 336, 1939.621000, 1993.345000
2940, 378, 1962.581000, 1989.988000
2940, 420, 1986.399000, 2031.026000
2940, 462, 1976.106000, 1990.389000
2940, 504, 2043.445000, 2133.124000
2940, 546, 2077.113000, 2101.560000
2940, 588, 2086.203000, 2128.796000
2940, 630, 2094.689000, 2147.480000
2940, 672, 2252.344000, 2337.324000
2940, 714, 2198.431000, 2260.635000
2940, 756, 2274.535000, 2257.346000
2940, 798, 2214.207000, 2318.462000
2940, 840, 2351.351000, 2397.306000
2940, 882, 2356.398000, 2316.440000
2940, 924, 2280.845000, 2327.939000
2940, 966, 2283.228000, 2364.672000
2940, 1008, 2411.097000, 2442.913000
2982, 42, 1845.183000, 1925.174000
2982, 84, 1831.507000, 1829.473000
2982, 126, 1823.464000, 1892.642000
2982, 168, 2137.204000, 2096.345000
2982, 210, 1968.048000, 2022.490000
2982, 252, 1940.503000, 1978.642000
2982, 294, 1965.291000, 1968.022000
2982, 336, 1974.796000, 2030.291000
2982, 378, 1995.405000, 2053.019000
2982, 420, 1991.169000, 2047.109000
2982, 462, 2004.340000, 2050.600000
2982, 504, 2106.830000, 2146.731000
2982, 546, 2194.108000, 2179.876000
2982, 588, 2117.207000, 2156.799000
2982, 630, 2101.508000, 2159.497000
2982, 672, 2220.237000, 2272.964000
2982, 714, 2192.463000, 2262.396000
2982, 756, 2199.641000, 2244.514000
2982, 798, 2197.159000, 2237.174000
2982, 840, 2343.745000, 2312.282000
2982, 882, 2231.260000, 2289.519000
2982, 924, 2230.451000, 2289.493000
2982, 966, 2232.665000, 2290.274000
2982, 1008, 2326.679000, 2388.697000
3024, 42, 1762.251000, 1800.306000
3024, 84, 1757.075000, 1796.188000
3024, 126, 1764.173000, 1855.429000
3024, 168, 1861.515000, 1885.137000
3024, 210, 1858.549000, 1915.518000
3024, 252, 1943.009000, 1981.018000
3024, 294, 1907.055000, 2004.055000
3024, 336, 2024.478000, 2057.693000
3024, 378, 1957.903000, 2016.730000
3024, 420, 2003.846000, 2049.605000
3024, 462, 1961.946000, 2026.923000
3024, 504, 2069.932000, 2126.735000
3024, 546, 2080.397000, 2129.961000
3024, 588, 2077.610000, 2126.319000
3024, 630, 2071.963000, 2126.402000
3024, 672, 2173.607000, 2221.585000
3024, 714, 2180.397000, 2238.746000
3024, 756, 2287.974000, 2331.758000
3024, 798, 2273.548000, 2309.186000
3024, 840, 2310.308000, 2390.531000
3024, 882, 2278.103000, 2344.209000
3024, 924, 2312.326000, 2330.227000
3024, 966, 2281.143000, 2332.340000
3024, 1008, 2372.423000, 2388.826000
3066, 42, 1847.065000, 1919.076000
3066, 84, 1884.748000, 1923.391000
3066, 126, 1892.006000, 1907.683000
3066, 168, 1941.994000, 1983.195000
3066, 210, 1945.088000, 2004.129000
3066, 252, 1953.023000, 1995.508000
3066, 294, 1956.328000, 1993.339000
3066, 336, 2044.131000, 2177.574000
3066, 378, 2212.621000, 2183.140000
3066, 420, 2202.903000, 2279.445000
3066, 462, 2201.155000, 2246.995000
3066, 504, 2347.046000, 2357.041000
3066, 546, 2290.469000, 2360.626000
3066, 588, 2277.849000, 2367.792000
3066, 630, 2284.765000, 2276.152000
3066, 672, 2387.352000, 2418.863000
3066, 714, 2292.067000, 2351.889000
3066, 756, 2375.768000, 2394.784000
3066, 798, 2280.274000, 2377.182000
3066, 840, 2485.223000, 2525.056000
3066, 882, 2465.702000, 2518.317000
3066, 924, 2442.540000, 2456.672000
3066, 966, 2382.402000, 2446.908000
3066, 1008, 2489.680000, 2535.903000
3108, 42, 1889.504000, 1921.399000
3108, 84, 1877.249000, 1941.079000
3108, 126, 1889.351000, 1913.547000
3108, 168, 1970.827000, 2018.860000
3108, 210, 1981.114000, 2007.292000
3108, 252, 1945.592000, 1986.352000
3108, 294, 1945.188000, 1986.709000
3108, 336, 2037.147000, 2112.559000
3108, 378, 2084.475000, 2129.067000
3108, 420, 2080.650000, 2113.094000
3108, 462, 2073.310000, 2127.695000
3108, 504, 2176.428000, 2212.299000
3108, 546, 2135.904000, 2204.201000
3108, 588, 2179.801000, 2232.634000
3108, 630, 2221.778000, 2227.378000
3108, 672, 2256.573000, 2326.023000
3108, 714, 2258.487000, 2333.640000
3108, 756, 2274.297000, 2286.494000
3108, 798, 2232.939000, 2285.827000
3108, 840, 2377.387000, 2423.872000
3108, 882, 2366.002000, 2403.704000
3108, 924, 2347.950000, 2444.932000
3108, 966, 2396.705000, 2489.230000
3108, 1008, 2566.895000, 2663.671000
3150, 42, 1967.254000, 1973.129000
3150, 84, 1893.056000, 1938.186000
3150, 126, 1950.842000, 2022.336000
3150, 168, 1998.721000, 2040.256000
3150, 210, 2037.814000, 2033.490000
3150, 252, 1986.181000, 2032.256000
3150, 294, 1973.519000, 2042.942000
3150, 336, 2113.507000, 2196.858000
3150, 378, 2137.898000, 2129.790000
3150, 420, 2080.580000, 2198.363000
3150, 462, 2085.346000, 2124.123000
3150, 504, 2163.801000, 2194.963000
3150, 546, 2146.457000, 2209.564000
3150, 588, 2185.254000, 2205.837000
3150, 630, 2153.142000, 2203.032000
3150, 672, 2231.338000, 2293.527000
3150, 714, 2308.731000, 2351.388000
3150, 756, 2368.472000, 2465.892000
3150, 798, 2448.369000, 2448.943000
3150, 840, 2461.275000, 2504.145000
3150, 882, 2496.126000, 2510.135000
3150, 924, 2469.436000, 2480.468000
3150, 966, 2407.909000, 2507.698000
3150, 1008, 2507.587000, 2585.602000
3192, 42, 1885.561000, 1914.157000
3192, 84, 1871.574000, 1912.315000
3192, 126, 1889.536000, 1953.416000
3192, 168, 2018.066000, 2022.887000
3192, 210, 1995.638000, 1998.278000
3192, 252, 1954.794000, 1995.785000
3192, 294, 1955.720000, 1994.803000
3192, 336, 2052.798000, 2189.543000
3192, 378, 2136.743000, 2148.888000
3192, 420, 2077.686000, 2112.052000
3192, 462, 2067.950000, 2175.487000
3192, 504, 2202.793000, 2215.351000
3192, 546, 2174.038000, 2202.164000
3192, 588, 2151.694000, 2227.883000
3192, 630, 2214.542000, 2247.404000
3192, 672, 2289.019000, 2361.437000
3192, 714, 2343.963000, 2327.891000
3192, 756, 2248.660000, 2295.250000
3192, 798, 2254.516000, 2298.486000
3192, 840, 2342.529000, 2412.271000
3192, 882, 2385.693000, 2400.009000
3192, 924, 2349.039000, 2445.934000
3192, 966, 2344.626000, 2441.026000
3192, 1008, 2488.553000, 2539.053000
3234, 42, 1951.756000, 1992.007000
3234, 84, 1950.884000, 1990.792000
3234, 126, 1953.251000, 2002.183000
3234, 168, 2084.823000, 2115.986000
3234, 210, 2070.917000, 2145.519000
3234, 252, 2083.552000, 2161.492000
3234, 294, 2114.920000, 2147.120000
3234, 336, 2188.978000, 2214.478000
3234, 378, 2142.566000, 2185.499000
3234, 420, 2135.494000, 2185.989000
3234, 462, 2138.939000, 2197.005000
3234, 504, 2241.368000, 2300.184000
3234, 546, 2262.764000, 2288.205000
3234, 588, 2235.447000, 2284.263000
3234, 630, 2232.215000, 2292.836000
3234, 672, 2354.425000, 2395.283000
3234, 714, 2328.040000, 2415.247000
3234, 756, 2335.749000, 2387.399000
3234, 798, 2330.053000, 2437.680000
3234, 840, 2436.778000, 2482.773000
3234, 882, 2432.767000, 2506.095000
3234, 924, 2434.660000, 2485.825000
3234, 966, 2458.779000, 2485.780000
3234, 1008, 2526.501000, 2581.395000
3276, 42, 1946.514000, 1993.137000
3276, 84, 1942.676000, 2001.326000
3276, 126, 1975.726000, 1994.936000
3276, 168, 2039.456000, 2088.010000
3276, 210, 2045.982000, 2082.086000
3276, 252, 2038.789000, 2083.279000
3276, 294, 2039.911000, 2082.170000
3276, 336, 2136.954000, 2183.915000
3276, 378, 2137.971000, 2186.213000
3276, 420, 2136.269000, 2187.154000
3276, 462, 2165.041000, 2187.853000
3276, 504, 2251.874000, 2313.233000
3276, 546, 2250.837000, 2294.086000
3276, 588, 2245.068000, 2379.732000
3276, 630, 2301.119000, 2304.615000
3276, 672, 2338.928000, 2394.691000
3276, 714, 2340.902000, 2391.983000
3276, 756, 2460.193000, 2470.327000
3276, 798, 2369.993000, 2505.492000
3276, 840, 2497.476000, 2536.980000
3276, 882, 2475.046000, 2522.567000
3276, 924, 2518.031000, 2518.878000
3276, 966, 2475.979000, 2534.832000
3276, 1008, 2570.200000, 2599.170000
3318, 42, 1954.006000, 1992.026000
3318, 84, 2011.117000, 2056.961000
3318, 126, 1973.139000, 1996.607000
3318, 168, 2057.597000, 2103.099000
3318, 210, 2046.545000, 2089.611000
3318, 252, 2047.084000, 2208.934000
3318, 294, 2101.720000, 2214.941000
3318, 336, 2272.289000, 2252.120000
3318, 378, 2153.767000, 2233.520000
3318, 420, 2189.206000, 2201.938000
3318, 462, 2190.269000, 2187.529000
3318, 504, 2230.969000, 2286.775000
3318, 546, 2233.440000, 2289.266000
3318, 588, 2245.057000, 2285.040000
3318, 630, 2239.948000, 2348.717000
3318, 672, 2354.408000, 2440.763000
3318, 714, 2402.673000, 2464.047000
3318, 756, 2383.356000, 2477.554000
3318, 798, 2546.986000, 2530.349000
3318, 840, 2547.565000, 2614.038000
3318, 882, 2582.496000, 2662.451000
3318, 924, 2549.704000, 2587.754000
3318, 966, 2482.728000, 2573.908000
3318, 1008, 2677.024000, 2657.436000
3360, 42, 2096.149000, 2122.990000
3360, 84, 2010.833000, 2090.457000
3360, 126, 2098.729000, 2027.717000
3360, 168, 2104.934000, 2091.024000
3360, 210, 2039.100000, 2109.361000
3360, 252, 2056.666000, 2120.064000
3360, 294, 2076.973000, 2084.728000
3360, 336, 2138.721000, 2185.372000
3360, 378, 2136.314000, 2194.906000
3360, 420, 2136.425000, 2199.220000
3360, 462, 2170.953000, 2202.221000
3360, 504, 2251.214000, 2286.095000
3360, 546, 2237.028000, 2283.893000
3360, 588, 2234.783000, 2282.672000
3360, 630, 2234.838000, 2285.607000
3360, 672, 2327.540000, 2415.630000
3360, 714, 2419.637000, 2489.161000
3360, 756, 2445.389000, 2533.766000
3360, 798, 2493.646000, 2567.460000
3360, 840, 2614.013000, 2546.751000
3360, 882, 2457.001000, 2490.711000
3360, 924, 2484.427000, 2549.533000
3360, 966, 2545.277000, 2662.718000
3360, 1008, 2724.531000, 2764.428000
3402, 42, 2191.375000, 2221.967000
3402, 84, 2190.932000, 2248.034000
3402, 126, 2149.308000, 2131.492000
3402, 168, 2190.638000, 2230.739000
3402, 210, 2223.471000, 2282.739000
3402, 252, 2244.100000, 2312.537000
3402, 294, 2249.732000, 2342.632000
3402, 336, 2389.717000, 2428.009000
3402, 378, 2395.525000, 2504.571000
3402, 420, 2376.850000, 2385.821000
3402, 462, 2333.300000, 2359.674000
3402, 504, 2497.323000, 2512.568000
3402, 546, 2465.751000, 2485.364000
3402, 588, 2371.982000, 2434.090000
3402, 630, 2378.195000, 2420.049000
3402, 672, 2486.733000, 2524.941000
3402, 714, 2475.800000, 2525.800000
3402, 756, 2471.747000, 2533.191000
3402, 798, 2475.241000, 2527.073000
3402, 840, 2522.261000, 2582.135000
3402, 882, 2523.907000, 2583.664000
3402, 924, 2522.220000, 2582.711000
3402, 966, 2522.629000, 2581.420000
3402, 1008, 2616.136000, 2680.622000
3444, 42, 2041.712000, 2079.517000
3444, 84, 2041.408000, 2089.709000
3444, 126, 2041.956000, 2087.830000
3444, 168, 2134.906000, 2178.962000
3444, 210, 2135.309000, 2183.347000
3444, 252, 2149.433000, 2188.672000
3444, 294, 2145.936000, 2183.502000
3444, 336, 2235.781000, 2281.701000
3444, 378, 2231.219000, 2282.892000
3444, 420, 2239.270000, 2291.827000
3444, 462, 2237.933000, 2285.684000
3444, 504, 2336.996000, 2382.714000
3444, 546, 2329.632000, 2383.631000
3444, 588, 2328.236000, 2382.113000
3444, 630, 2329.886000, 2383.764000
3444, 672, 2426.110000, 2479.643000
3444, 714, 2425.221000, 2482.007000
3444, 756, 2426.535000, 2481.090000
3444, 798, 2429.812000, 2483.055000
3444, 840, 2520.942000, 2579.479000
3444, 882, 2521.680000, 2583.191000
3444, 924, 2523.941000, 2580.126000
3444, 966, 2522.352000, 2580.846000
3444, 1008, 2616.891000, 2679.903000
3486, 42, 2039.515000, 2080.853000
3486, 84, 2040.835000, 2081.109000
3486, 126, 2040.675000, 2082.162000
3486, 168, 2134.735000, 2182.147000
3486, 210, 2139.092000, 2181.177000
3486, 252, 2136.001000, 2181.853000
3486, 294, 2141.347000, 2181.845000
3486, 336, 2231.544000, 2280.896000
3486, 378, 2232.442000, 2285.644000
3486, 420, 2233.124000, 2285.936000
3486, 462, 2232.603000, 2283.698000
3486, 504, 2329.640000, 2390.525000
3486, 546, 2329.209000, 2381.791000
3486, 588, 2330.374000, 2389.780000
3486, 630, 2342.889000, 2434.410000
3486, 672, 2463.080000, 2497.925000
3486, 714, 2433.710000, 2480.617000
3486, 756, 2428.417000, 2482.450000
3486, 798, 2427.224000, 2483.258000
3486, 840, 2524.632000, 2581.133000
3486, 882, 2555.631000, 2615.437000
3486, 924, 2560.722000, 2610.109000
3486, 966, 2532.912000, 2581.405000
3486, 1008, 2729.817000, 2710.236000
3528, 42, 2054.810000, 2096.053000
3528, 84, 2071.517000, 2113.473000
3528, 126, 2073.951000, 2120.828000
3528, 168, 2186.191000, 2186.163000
3528, 210, 2135.619000, 2208.998000
3528, 252, 2176.872000, 2211.309000
3528, 294, 2169.212000, 2208.285000
3528, 336, 2232.197000, 2307.960000
3528, 378, 2282.634000, 2316.799000
3528, 420, 2271.124000, 2313.758000
3528, 462, 2240.178000, 2293.929000
3528, 504, 2331.674000, 2399.573000
3528, 546, 2344.824000, 2452.177000
3528, 588, 2422.309000, 2482.603000
3528, 630, 2367.200000, 2411.931000
3528, 672, 2444.354000, 2494.347000
3528, 714, 2496.202000, 2583.588000
3528, 756, 2463.610000, 2522.359000
3528, 798, 2467.615000, 2526.260000
3528, 840, 2528.536000, 2588.657000
3528, 882, 2522.722000, 2623.447000
3528, 924, 2566.681000, 2625.438000
3528, 966, 2564.297000, 2617.468000
3528, 1008, 2657.689000, 2719.238000
3570, 42, 2171.257000, 2207.926000
3570, 84, 2168.172000, 2218.287000
3570, 126, 2177.132000, 2212.012000
3570, 168, 2264.817000, 2313.825000
3570, 210, 2233.440000, 2276.948000
3570, 252, 2242.154000, 2282.744000
3570, 294, 2246.260000, 2315.224000
3570, 336, 2365.842000, 2420.983000
3570, 378, 2362.736000, 2421.507000
3570, 420, 2361.736000, 2397.669000
3570, 462, 2337.111000, 2382.835000
3570, 504, 2433.993000, 2524.766000
3570, 546, 2463.645000, 2517.835000
3570, 588, 2463.099000, 2517.934000
3570, 630, 2473.518000, 2520.208000
3570, 672, 2567.284000, 2619.026000
3570, 714, 2562.240000, 2601.926000
3570, 756, 2532.536000, 2610.087000
3570, 798, 2543.944000, 2578.743000
3570, 840, 2620.949000, 2696.205000
3570, 882, 2624.316000, 2688.359000
3570, 924, 2619.990000, 2718.526000
3570, 966, 2656.778000, 2723.585000
3570, 1008, 2761.719000, 2829.635000
3612, 42, 2170.987000, 2213.711000
3612, 84, 2144.225000, 2179.677000
3612, 126, 2137.937000, 2188.619000
3612, 168, 2234.022000, 2280.921000
3612, 210, 2243.703000, 2278.888000
3612, 252, 2232.952000, 2309.874000
3612, 294, 2275.710000, 2314.477000
3612, 336, 2366.204000, 2416.009000
3612, 378, 2368.199000, 2423.330000
3612, 420, 2368.040000, 2426.195000
3612, 462, 2373.132000, 2415.728000
3612, 504, 2467.084000, 2511.735000
3612, 546, 2445.915000, 2488.256000
3612, 588, 2427.689000, 2488.895000
3612, 630, 2464.582000, 2525.901000
3612, 672, 2573.778000, 2596.465000
3612, 714, 2520.793000, 2579.306000
3612, 756, 2524.962000, 2579.537000
3612, 798, 2534.679000, 2588.563000
3612, 840, 2629.633000, 2680.423000
3612, 882, 2618.465000, 2724.466000
3612, 924, 2674.829000, 2747.719000
3612, 966, 2660.625000, 2686.651000
3612, 1008, 2723.934000, 2784.561000
3654, 42, 2137.997000, 2178.399000
3654, 84, 2146.876000, 2182.578000
3654, 126, 2139.685000, 2215.296000
3654, 168, 2250.511000, 2336.843000
3654, 210, 2402.662000, 2466.183000
3654, 252, 2369.394000, 2370.069000
3654, 294, 2302.691000, 2348.332000
3654, 336, 2378.016000, 2448.868000
3654, 378, 2347.915000, 2438.216000
3654, 420, 2360.627000, 2390.267000
3654, 462, 2332.578000, 2382.794000
3654, 504, 2429.603000, 2537.055000
3654, 546, 2435.546000, 2486.108000
3654, 588, 2431.541000, 2485.221000
3654, 630, 2427.832000, 2503.470000
3654, 672, 2527.069000, 2586.151000
3654, 714, 2547.233000, 2749.223000
3654, 756, 2632.040000, 2663.780000
3654, 798, 2580.393000, 2632.700000
3654, 840, 2668.461000, 2748.938000
3654, 882, 2672.992000, 2736.370000
3654, 924, 2653.795000, 2691.681000
3654, 966, 2673.451000, 2691.690000
3654, 1008, 2726.543000, 2781.020000
3696, 42, 2163.399000, 2250.486000
3696, 84, 2179.924000, 2190.024000
3696, 126, 2139.037000, 2188.009000
3696, 168, 2289.328000, 2283.595000
3696, 210, 2243.356000, 2294.770000
3696, 252, 2268.133000, 2325.038000
3696, 294, 2279.809000, 2313.557000
3696, 336, 2332.087000, 2391.605000
3696, 378, 2397.928000, 2381.442000
3696, 420, 2338.628000, 2410.533000
3696, 462, 2338.322000, 2381.069000
3696, 504, 2428.136000, 2478.695000
3696, 546, 2424.454000, 2506.435000
3696, 588, 2469.843000, 2536.772000
3696, 630, 2428.578000, 2505.377000
3696, 672, 2567.846000, 2588.952000
3696, 714, 2566.178000, 2651.097000
3696, 756, 2578.560000, 2633.615000
3696, 798, 2584.945000, 2611.643000
3696, 840, 2660.843000, 2730.228000
3696, 882, 2703.385000, 2770.268000
3696, 924, 2779.200000, 2867.185000
3696, 966, 2691.039000, 2728.459000
3696, 1008, 2808.920000, 2929.928000
3738, 42, 2290.056000, 2341.217000
3738, 84, 2285.439000, 2340.244000
3738, 126, 2322.565000, 2394.348000
3738, 168, 2514.884000, 2522.381000
3738, 210, 2593.679000, 2551.170000
3738, 252, 2522.455000, 2566.387000
3738, 294, 2488.407000, 2471.405000
3738, 336, 2536.927000, 2526.726000
3738, 378, 2466.175000, 2549.825000
3738, 420, 2453.796000, 2481.917000
3738, 462, 2479.945000, 2557.419000
3738, 504, 2572.447000, 2603.906000
3738, 546, 2520.821000, 2579.966000
3738, 588, 2549.188000, 2636.246000
3738, 630, 2585.988000, 2685.926000
3738, 672, 2707.617000, 2775.630000
3738, 714, 2796.847000, 2838.671000
3738, 756, 2698.958000, 2747.979000
3738, 798, 2713.536000, 2774.750000
3738, 840, 2823.001000, 2984.800000
3738, 882, 2875.850000, 3013.921000
3738, 924, 2969.459000, 2871.604000
3738, 966, 2773.231000, 2827.825000
3738, 1008, 2855.823000, 2896.013000
3780, 42, 2270.825000, 2314.690000
3780, 84, 2314.999000, 2309.418000
3780, 126, 2274.667000, 2310.395000
3780, 168, 2337.028000, 2384.011000
3780, 210, 2348.098000, 2381.162000
3780, 252, 2341.617000, 2503.003000
3780, 294, 2523.999000, 2566.810000
3780, 336, 2614.187000, 2653.018000
3780, 378, 2568.682000, 2663.587000
3780, 420, 2636.849000, 2632.207000
3780, 462, 2615.434000, 2678.856000
3780, 504, 2778.782000, 2775.000000
3780, 546, 2735.836000, 2801.402000
3780, 588, 2678.370000, 2679.220000
3780, 630, 2606.604000, 2692.952000
3780, 672, 2697.441000, 2752.635000
3780, 714, 2704.125000, 2878.730000
3780, 756, 2790.697000, 2822.036000
3780, 798, 2758.491000, 2821.698000
3780, 840, 2912.704000, 3053.826000
3780, 882, 2896.952000, 2821.521000
3780, 924, 2761.825000, 2878.742000
3780, 966, 2744.797000, 2804.069000
3780, 1008, 2838.598000, 2878.349000
3822, 42, 2251.724000, 2335.619000
3822, 84, 2359.761000, 2502.959000
3822, 126, 2364.025000, 2437.041000
3822, 168, 2518.386000, 2553.412000
3822, 210, 2494.963000, 2552.470000
3822, 252, 2635.821000, 2589.606000
3822, 294, 2436.756000, 2423.741000
3822, 336, 2541.799000, 2590.908000
3822, 378, 2430.252000, 2513.551000
3822, 420, 2432.251000, 2482.692000
3822, 462, 2442.017000, 2483.862000
3822, 504, 2534.678000, 2607.061000
3822, 546, 2584.638000, 2615.016000
3822, 588, 2556.096000, 2604.156000
3822, 630, 2541.925000, 2594.604000
3822, 672, 2729.808000, 2797.155000
3822, 714, 2749.324000, 2771.288000
3822, 756, 2726.166000, 2744.223000
3822, 798, 2653.152000, 2732.577000
3822, 840, 2812.033000, 2978.641000
3822, 882, 2997.972000, 3020.023000
3822, 924, 2853.513000, 2831.178000
